playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479345,2019,Jakob Chychrun,ARI,D,4on5,63,5555,131,29.07,0.28,0.19,0.22,0.16,0.27,0.18,176,1.98,0.07,0.08,0.31,0.06,0.73,1.75,0.07,0.07,0.07,0,0,3,0,1,4,0,0,0,0,1,0,0,2,3,3,0,0,0,5,0,5,3,0,0,0.07,0,0,0,0,0,4,3,3,5,0.02,0,0,0.09,0.09,0.09,131,2,42,7,80,11,21,23,76,0,0,9878,0,0,0,0,22.46,2.25,2.2,2.25,2.2,26,4,2,32,0,1,0,22,5,3,0.64,0.71,0.9,0,0,0,32,30,30,0.25,0.31,0.31,2.18,2.18,2.18,59.15,5.94,5.76,5.94,5.76,63,20,28,111,9,9,3,66,10,7,1.17,1.13,3.64,1,4,4,111,83,83,1.31,2.66,2.47,4.78,4.78,4.69,2.94,12.26,51,260,0.27,0,3,0,3,0
8479345,2019,Jakob Chychrun,ARI,D,5on4,63,8021,160,30.8,0.84,0.8,0.85,0.82,0.82,0.79,129,26.34,2.3,2.15,5.91,0.82,17.53,9.29,2.29,2.3,2.29,2,1,27,11,15,53,8,5,0,0,4,0,17,12,22,33,0,0,0,1,4,4,32,3,3,0.9,0.32,1.08,2,1,2,53,38,38,0,0.52,0,0,2.82,2.82,2.8,160,50,2,14,94,22,13,36,89,0,0,11192,0,2,1,7,86.74,9.94,9.78,9.94,9.78,87,35,38,160,15,2,0,89,20,13,2.51,2.31,5.12,5,3,7,160,122,122,1.86,0.45,0.45,11.35,11.35,11.23,18.4,1.85,1.84,1.85,1.84,20,6,2,28,1,0,0,20,3,3,0.56,0.49,0.8,0,0,1,28,26,26,0.25,0,0,2.1,2.1,2.08,15.72,3.82,273,58,0.01,0,1,0,1,0
8477502,2019,Samuel Morin,PHI,D,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477502,2019,Samuel Morin,PHI,D,all,1,752,16,-0.3,0.11,0.46,0.45,0.6,0.35,0.55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,1,0,4,11,1,5,1,9,0,0,2848,0,0,0,0,5.99,0.35,0.35,0.35,0.35,6,2,5,13,0,0,0,7,1,0,0.15,0.2,0,0,0,0,12,8,7.66,0.07,0,0,0.43,0.42,0.42,12.4,2.96,2.55,3.04,2.62,11,4,1,16,1,5,0,5,3,7,0.14,0.39,2.43,0,0,1,17.69,15,15.71,0.22,1.94,1.94,1.24,1.27,1.25,3.52,4.13,53,36,0,0,0,0,0,0
8477502,2019,Samuel Morin,PHI,D,5on5,1,752,16,-0.3,0.11,0.47,0.45,0.54,0.35,0.52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,1,0,4,11,1,5,1,9,0,0,1989,0,0,0,0,5.99,0.35,0.35,0.35,0.35,6,2,5,13,0,0,0,7,1,0,0.15,0.2,0,0,0,0,12,8,7.66,0.07,0,0,0.43,0.42,0.42,12.4,2.96,2.55,3.04,2.62,11,4,1,16,1,5,0,5,3,7,0.14,0.39,2.43,0,0,1,17.69,15,15.71,0.22,1.94,1.94,1.24,1.27,1.25,2.08,2.34,33,28,0,0,2,0,0,0
8477502,2019,Samuel Morin,PHI,D,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477502,2019,Samuel Morin,PHI,D,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477506,2019,Ryan Pulock,NYI,D,other,68,4513,63,28.97,0.47,0.46,0.59,0.36,0.61,0.41,122,10.81,0.92,0.96,2.32,0.42,7.89,3.5,0.82,0.92,0.82,2,1,13,3,7,23,6,3,0,0,2,0,8,3,10,13,0,0,0,3,1,3,14,2,0,0.61,0.31,0,3,0,0,23,16,16,2,0.3,0,0.12,1.1,1.1,1,63,10,12,7,34,5,8,11,39,0,0,4531,0,0,0,9,52.01,6.21,5.94,6.21,5.94,60,11,25,96,10,4,1,46,20,5,1.6,2.81,1.81,4,4,2,96,71,71,1.22,0.83,0.83,6.6,6.6,6.33,31.99,7.05,6.78,7.05,6.78,35,11,21,67,7,2,0,30,7,9,1.41,0.79,4.85,1,2,4,67,46,46,0.54,0.31,0.31,7.22,7.22,6.94,10.66,12.51,72,126,0.1,0,2,0,2,0
8477506,2019,Ryan Pulock,NYI,D,all,68,91248,1785,30.32,0.49,0.49,0.46,0.47,0.48,0.47,138,145.02,5.49,9.14,36.13,4.73,92.44,67.06,5.27,5.5,5.27,12,14,163,52,99,314,36,10,10,0,34,3,73,85,153,205,7,14,0,110,15,64,205,9,1,4.01,1.11,0.37,9,1,0,313.02,215,214.73,48,2.01,1.93,0.55,6.96,6.97,6.78,1785,185,250,263,1087,201,215,284,1085,0,0,157511,14,6,3,139,701.86,62.86,61.54,63.23,61.88,742,240,325,1307,88,46,8,730,192,60,19.87,23.86,19.14,35,27,26,1306.64,982,984.69,11.24,9.33,9.33,64.65,64.92,64.06,765.32,64.98,63.35,64.88,63.27,748,337,459,1544,74,39,4,853,179,53,23.46,21.55,19.97,30,22,22,1546.24,1085,1084.32,10.71,6.85,6.72,68.84,68.88,67.59,115.96,120.72,2363,2625,0,0,0,0,0,0
8477506,2019,Ryan Pulock,NYI,D,5on5,68,74543,1469,30.32,0.5,0.5,0.44,0.48,0.46,0.47,175,112.79,3.71,6.22,29.31,3.71,70.25,53.78,3.6,3.73,3.61,8,11,125,42,78,245,24,5,7,0,29,3,55,68,120,162,7,14,0,99,13,51,160,6,1,2.67,0.67,0.37,5,0,0,244.02,167,166.73,38,1.22,1.43,0.43,4.51,4.52,4.46,1469,114,205,238,912,178,174,227,890,0,0,132423,14,4,2,108,542.33,45.13,44.21,45.49,44.55,565,195,250,1010,62,34,6,566,150,44,15.34,18.08,11.71,25,20,17,1009.64,760,762.69,7.64,7.28,7.54,45.23,45.5,45.04,634.14,45.67,44.61,45.57,44.53,613,287,377,1277,52,32,4,725,144,31,19.52,17.37,8.79,26,17,9,1279.24,900,899.32,8.39,6.03,5.9,48.09,48.13,47.41,82.95,84.43,1955,2141,4.39,1.44,97,28,79,22
8477506,2019,Ryan Pulock,NYI,D,4on5,68,5761,128,26,0.2,0.11,0.13,0.11,0.16,0.14,194,1.49,0.06,0.06,0.21,0.04,0.45,1.18,0.06,0.06,0.06,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,7,0,5,2,0,0,0.06,0,0,0,0,0,2,2,2,5,0.01,0,0,0.07,0.07,0.07,128,1,32,7,88,3,22,25,78,0,0,10438,0,2,1,1,15.68,2.29,2.24,2.29,2.24,18,3,3,24,3,2,0,13,4,4,0.32,0.58,1.39,1,0,2,24,21,21,0.22,0.66,0.66,1.84,1.84,1.84,74.62,9.1,8.87,9.1,8.87,74,33,55,162,13,5,0,78,19,10,1.99,2.25,4.86,3,2,8,162,107,107,1.51,0.51,0.51,10.1,10.1,9.88,2.41,19.1,36,303,0.03,0,1,1,1,0
8477506,2019,Ryan Pulock,NYI,D,5on4,68,6431,125,27.98,0.8,0.9,0.85,0.91,0.84,0.9,122,19.2,0.67,1.81,4.2,0.54,13.34,8.44,0.66,0.67,0.66,2,2,23,6,14,43,5,1,3,0,3,0,10,12,22,28,0,0,0,0,1,5,29,0,0,0.67,0,0,1,0,0,43,29,29,3,0.44,0.5,0,1.11,1.11,1.09,125,60,1,11,53,15,11,21,78,0,0,9064,0,0,0,18,88.07,8.75,8.64,8.75,8.64,95,29,45,169,12,6,1,102,15,7,2.49,2.02,4.23,5,2,5,169,124,124,2.08,0.56,0.29,10.47,10.47,10.35,18.66,2.23,2.22,2.23,2.22,21,3,5,29,2,0,0,14,8,2,0.45,1.03,0.76,0,1,1,29,24,24,0.22,0,0,2.46,2.46,2.44,14.7,1.62,262,26,0.13,0,2,0,2,0
8475764,2019,Cam Fowler,ANA,D,other,60,4131,68,23.1,0.55,0.55,0.62,0.41,0.59,0.45,113,7.13,0.58,0.58,1.43,0.22,4.69,2.5,0.55,0.58,0.55,2,1,7,3,4,14,3,0,1,0,2,0,4,3,7,10,0,0,0,1,1,1,9,1,0,0.4,0.18,0,0,0,0,14,10,10,0,0.17,0.77,0,0.75,0.75,0.7,68,16,7,8,37,5,6,10,47,0,0,5098,0,0,0,2,47.44,9.33,8.45,9.33,8.45,47,20,18,85,5,3,1,41,15,11,1.61,1.94,5.78,1,2,2,85,67,67,1.07,1.73,1.73,8.6,8.6,8.04,33.62,7.76,7.71,7.76,7.71,34,13,6,53,11,1,0,25,12,10,0.92,1.43,5.41,3,2,6,53,47,47,0.58,0.37,0.37,7.98,7.98,7.92,8.77,7.29,61,89,0.1,0.01,4,2,4,1
8475764,2019,Cam Fowler,ANA,D,all,60,78486,1656,33.52,0.55,0.45,0.55,0.46,0.54,0.46,141,98.54,5.76,6.78,25.15,3.28,61.85,40.2,5.62,5.78,5.64,7,13,117,26,60,203,29,9,5,0,28,3,50,48,108,134,10,20,0,25,21,32,130,9,4,3.2,1.02,1.53,6,2,1,202.88,143,143.29,19,1.56,1.22,0.49,6.83,6.85,6.68,1656,265,187,253,951,154,204,230,1068,0,0,137881,20,4,2,58,724.01,64.25,61.34,64.42,61.51,730,290,290,1310,62,46,11,794,167,59,22.64,19.74,21.87,22,18,22,1305.96,1020,1018.4,11.31,10.57,11.51,63.86,64.01,62.31,607.36,52.98,51.06,53.02,51.13,598,263,220,1081,59,54,8,665,154,42,19.17,18.92,14.89,28,16,15,1088.46,861,863.67,8.63,10.53,10.53,51.08,51.27,50.32,88.57,110.36,1971,2319,0,0,0,0,0,0
8475764,2019,Cam Fowler,ANA,D,5on5,60,63526,1391,33.52,0.52,0.45,0.52,0.47,0.51,0.47,153,63.71,2.74,3.65,17.72,2.24,39.34,27.3,2.67,2.76,2.7,3,9,76,17,39,132,19,7,2,0,20,2,34,28,69,86,8,16,0,23,20,28,87,5,1,1.83,0.52,0.39,5,2,0,131.88,93,93.29,19,0.72,0.1,0.49,2.98,3,2.92,1391,176,162,224,829,121,184,184,902,0,0,111530,16,4,2,49,548.87,41.83,40.16,42,40.34,543,228,216,987,44,34,7,613,123,35,17.26,14.31,10.26,18,15,11,982.96,771,769.4,7.39,7.11,8.05,41.12,41.27,40.49,514.45,38.61,37.06,38.64,37.13,497,232,197,926,36,48,5,579,124,26,16.69,15.15,6.76,19,12,5,933.46,729,731.67,6.92,8.09,8.09,37.44,37.62,36.9,62.68,75.8,1641,1843,3.59,1.32,82,22,68,17
8475764,2019,Cam Fowler,ANA,D,4on5,60,2208,74,20.25,0.23,0.21,0.18,0.22,0.19,0.23,165,0.7,0.01,0.03,0.06,0.01,0.26,0.64,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.01,0,0,0.02,0.02,0.01,74,3,16,4,51,4,7,15,48,0,0,9524,0,0,0,4,9,1.23,1.23,1.23,1.23,10,2,1,13,3,0,0,7,3,2,0.21,0.41,0.62,0,1,2,13,12,12,0.11,0,0,1.34,1.34,1.34,34.87,4.13,3.91,4.13,3.91,37,13,8,58,8,4,3,36,11,3,0.93,1.42,1.79,3,2,3,58,50,50,0.77,1.8,1.8,3.1,3.1,3.02,4.04,15.31,60,212,0.18,0.02,2,3,2,2
8475764,2019,Cam Fowler,ANA,D,5on4,60,8621,123,33.52,0.85,0.89,0.86,0.89,0.85,0.88,92,24.83,2.28,2.4,5.46,0.73,16.52,8.62,2.25,2.28,2.25,2,3,31,5,17,53,7,2,2,0,6,1,11,14,29,34,2,4,0,0,0,3,31,2,3,0.92,0.22,1.14,1,0,1,53,36,36,0,0.63,0.35,0,2.91,2.91,2.87,123,70,2,17,34,24,7,21,71,0,0,6791,4,0,0,2,115.83,11.66,11.29,11.66,11.29,128,38,55,221,10,9,3,130,25,11,3.45,2.98,5.22,3,0,7,221,166,166,2.69,1.73,1.73,12.55,12.55,12.21,20.3,2.08,2.01,2.08,2.01,26,4,6,36,3,1,0,22,5,3,0.49,0.66,0.94,2,0,1,36,30,30,0.29,0.27,0.27,2.1,2.1,2.04,10.52,1.27,177,23,0,0.18,0,2,0,2
8478542,2019,Evan Rodrigues,PIT,C,other,45,545,10,5.25,0.71,0.56,0.48,0.62,0.58,0.67,90,1.61,0.19,0.18,0.19,0.04,0.99,0.41,0.19,0.19,0.19,0,0,2,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,1,0,0.05,0.14,0,0,1,0,2,2,2,0,0.05,0,0,0.24,0.24,0.24,10,3,3,0,4,2,0,2,6,2,4,1826,0,0,0,0,8.35,1.72,1.67,1.72,1.67,9,2,2,13,2,2,1,6,3,2,0.31,0.42,0.99,0,1,1,13,11,11,0.2,0.92,0.92,1,1,0.99,5.58,0.72,0.71,0.72,0.71,6,2,6,14,2,0,0,6,1,1,0.26,0.13,0.32,1,0,1,14,8,8,0.15,0,0,0.87,0.87,0.86,4.98,3.85,49,30,0,0.05,0,1,0,1
8478542,2019,Evan Rodrigues,PIT,C,all,45,30336,713,13.41,0.47,0.49,0.5,0.51,0.49,0.51,434,68.52,6.8,4.65,15.86,2.13,36.46,27.1,6.59,6.81,6.6,1,3,75,18,19,112,10,6,7,1,15,1,25,39,69,87,7,14,120,24,14,13,64,23,6,1.91,2.73,2.16,3,2,1,111.15,93,93.29,5,0.99,1.76,2.19,5.6,5.66,5.55,713,93,102,78,440,135,112,77,389,120,137,133259,14,24,12,15,241.78,20.05,19.59,20.06,19.6,258,78,114,450,14,17,3,257,67,12,7.68,7.82,4.56,5,7,2,445.88,336,334.84,3.41,4.07,4.07,19.4,19.41,19.13,253.87,22.77,21.87,22.88,21.99,262,91,102,455,26,21,3,258,72,23,7.37,8.54,6.87,11,8,7,463.48,353,357.78,3.89,4.43,4.43,22.23,22.42,21.98,98.46,102.61,1955,1852,0,0,0,0,0,0
8478542,2019,Evan Rodrigues,PIT,C,5on5,45,26614,611,13.41,0.47,0.48,0.51,0.51,0.5,0.51,422,60.53,5.32,4.04,14.61,1.89,33.06,24.07,5.12,5.33,5.14,1,3,66,17,19,102,8,4,6,0,14,1,22,36,62,79,6,12,101,23,12,11,59,19,5,1.72,2.27,1.33,3,1,0,101.15,83,83.29,4,0.84,0.93,1.31,4.85,4.91,4.79,611,83,73,73,382,118,93,63,337,101,115,107282,12,20,10,15,210.76,15.75,15.37,15.75,15.38,224,70,105,399,11,13,1,227,59,8,6.64,6.83,2.29,5,6,0,394.88,294,292.84,2.8,2.27,2.27,16.27,16.29,16.03,211.48,17.49,16.97,17.6,17.09,218,76,89,383,19,16,2,220,57,17,6.06,6.81,4.61,8,7,4,391.48,294,298.78,2.87,3.54,3.54,16.83,17.01,16.81,62.4,66.96,1512,1460,1.09,0.96,17,14,12,11
8478542,2019,Evan Rodrigues,PIT,C,4on5,45,1985,61,8.4,0.07,0.07,0.11,0.06,0.13,0.07,81,2.24,0.18,0.08,0.36,0.06,0.72,1.6,0.18,0.18,0.18,0,0,2,1,0,3,0,0,0,0,0,0,2,1,2,3,1,2,13,1,2,1,2,1,0,0.08,0.09,0,0,0,0,3,3,3,1,0.02,0,0,0.2,0.2,0.19,61,1,25,3,32,7,17,7,30,13,0,4440,2,0,0,0,4.86,0.3,0.3,0.3,0.3,6,1,0,7,0,0,0,5,2,0,0.12,0.18,0,0,0,0,7,7,7,0.05,0,0,0.35,0.35,0.35,33.74,4.32,3.95,4.32,3.95,35,12,7,54,5,5,1,29,13,5,0.9,1.48,1.94,2,1,2,54,47,47,0.83,0.9,0.9,4.25,4.25,4.02,0.72,9.46,8,125,0,0,0,0,0,0
8478542,2019,Evan Rodrigues,PIT,C,5on4,45,1192,31,6.03,0.94,0.85,0.91,0.86,0.89,0.84,111,4.15,1.11,0.35,0.7,0.13,1.69,1.02,1.1,1.11,1.1,0,0,5,0,0,5,1,1,1,1,1,0,1,1,4,4,0,0,4,0,0,1,2,2,1,0.06,0.22,0.84,0,0,1,5,5,5,0,0.09,0.84,0.88,0.32,0.32,0.32,31,6,1,2,22,8,2,5,16,4,6,4771,0,2,1,0,17.81,2.28,2.26,2.28,2.26,19,5,7,31,1,2,1,19,3,2,0.62,0.38,1.28,0,0,1,31,24,24,0.36,0.88,0.88,1.77,1.77,1.75,2.24,0.14,0.13,0.14,0.13,2,1,0,3,0,0,0,3,0,0,0.14,0,0,0,0,0,3,3,3,0.02,0,0,0.17,0.17,0.15,7.92,1.4,126,20,0,0,0,0,0,0
8476470,2019,Nathan Beaulieu,WPG,D,other,37,908,19,1.45,0.42,0.59,0.27,0.47,0.33,0.46,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,8,1,8,3,5,5,6,0,0,2809,0,0,0,2,4.38,1.09,1.08,1.09,1.08,4,2,0,6,0,0,0,4,0,2,0.21,0,0.89,0,0,0,6,6,6,0.09,0,0,1.19,1.19,1.17,9.16,1.5,1.38,1.5,1.38,10,2,4,16,2,2,1,7,3,2,0.3,0.37,0.83,0,0,2,16,12,12,0.27,0.45,0.45,1.32,1.32,1.29,6.65,4.71,42,47,0,0.07,0,1,0,1
8476470,2019,Nathan Beaulieu,WPG,D,all,37,37832,757,6.65,0.38,0.52,0.4,0.53,0.41,0.51,168,36.05,1.34,2.16,10.38,1.22,22.71,16.19,1.26,1.31,1.23,4,2,38,16,20,74,7,1,4,0,15,1,16,17,37,53,10,29,0,59,6,23,52,2,0,1.12,0.22,0,1,0,0,71.9,54,52.84,22,0.43,0.39,0.04,1.73,1.7,1.6,757,58,109,101,489,111,89,90,467,0,0,96305,29,20,7,46,258.25,20.96,20.38,20.66,20.1,270,94,104,468,26,20,3,288,55,21,8.48,6.71,5.77,8,12,6,463.76,364,360.73,3.49,3.81,3.81,20.58,20.28,19.94,372.02,33.92,32.75,34.14,32.97,372,157,181,710,25,26,8,410,90,29,11.7,10.96,11.25,4,7,14,712.99,529,531.94,6.07,7.34,7.34,32.57,32.8,31.98,89.35,82.94,1619,1457,0,0,0,0,0,0
8476470,2019,Nathan Beaulieu,WPG,D,5on5,37,31958,640,6.65,0.46,0.44,0.46,0.49,0.47,0.48,176,35.31,1.21,2.08,10.31,1.2,22.46,15.74,1.18,1.18,1.15,4,2,37,16,18,71,7,1,4,0,15,1,16,16,36,52,9,27,0,51,5,21,52,1,0,1.12,0.09,0,1,0,0,68.9,53,51.84,20,0.42,0.39,0.04,1.59,1.56,1.52,640,54,48,90,448,105,68,66,401,0,0,79566,27,20,7,35,244.96,18.63,18.12,18.33,17.84,256,89,101,446,23,20,3,275,54,16,7.94,6.58,4.11,7,12,4,441.76,345,341.73,3.28,3.81,3.81,18.1,17.79,17.55,276.13,21.51,20.93,21.74,21.15,279,113,141,533,12,16,3,308,68,16,9.23,8.23,4.05,3,4,5,535.99,392,394.94,3.81,3.29,3.29,21.97,22.2,21.79,49.78,63.54,1212,1247,2.54,0.3,49,8,41,7
8476470,2019,Nathan Beaulieu,WPG,D,4on5,37,4804,88,5.68,0.1,0.31,0.08,0.21,0.1,0.24,53,0.75,0.13,0.08,0.07,0.02,0.26,0.45,0.08,0.13,0.08,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,8,1,2,0,1,0,0,0.13,0,0,0,0,1,1,1,2,0.02,0,0,0.14,0.14,0.09,88,0,53,9,26,3,15,16,54,0,0,3017,2,0,0,0,8.91,1.24,1.18,1.24,1.18,10,3,1,14,3,0,0,9,1,3,0.34,0.13,0.78,1,0,2,14,13,13,0.12,0,0,1.29,1.29,1.22,85.26,10.88,10.42,10.88,10.42,81,42,36,159,11,8,4,93,19,11,2.15,2.36,6.38,1,3,7,159,123,123,1.97,3.6,3.6,9.24,9.24,8.86,3.45,7.64,22,82,0.39,0.03,3,2,2,2
8476470,2019,Nathan Beaulieu,WPG,D,5on4,37,162,10,0.65,0,0.87,0.67,0.77,0,0.75,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,2,0,1,7,0,1,3,6,0,0,2045,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.7,0.01,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.01,0,0,0.02,0.02,0.02,5.2,0.78,51,15,0,0,0,0,0,0
8478466,2019,Daniel Sprong,ANA,R,other,8,487,13,2.05,0.58,0.52,0.67,0.55,0.67,0.53,31,1.51,0.35,0.08,0.28,0.05,0.81,0.43,0.18,0.35,0.18,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,0.05,0,0.3,0,0,0,2,2,2,0,0.03,0,0,0.38,0.38,0.2,13,4,2,1,6,3,1,2,7,0,0,1443,0,0,0,0,1.51,0.35,0.18,0.35,0.18,1,1,0,2,0,0,0,1,0,1,0.05,0,0.3,0,0,0,2,2,2,0.03,0,0,0.38,0.38,0.2,0.9,0.25,0.25,0.25,0.25,1,0,0,1,1,0,0,0,0,1,0,0,0.25,0,0,1,1,1,1,0.01,0,0,0.27,0.27,0.27,1.57,1.43,11,9,0,0,0,0,0,0
