gameId,team,season,name,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,playoffGame
2019021075,STL,2019,STL,STL,FLA,HOME,2020-03-09,Team Level,all,0.4499,0.5133,0.4667,3600.0,24.666999999999998,2.387,1.683,6.006,0.8590000000000001,14.1,9.965,2.04,2.282,1.9509999999999998,27.0,8.0,23.0,58.0,1.0,3.0,0.0,8.0,0.0,8.0,15.0,26.0,34.0,1.0,2.0,34.0,6.0,8.0,10.0,26.0,5.0,4.0,0.711,0.557,1.1179999999999999,1.0,0.0,0.0,55.961999999999996,35.0,33.749,8.0,0.359,0.856,0.856,1.89,1.807,1.656,30.491999999999997,2.9189999999999996,2.0380000000000003,7.517,0.897,15.062000000000001,11.565999999999999,2.8539999999999996,3.0180000000000002,2.95,34.0,6.0,15.0,55.0,2.0,1.0,0.0,10.0,0.0,10.0,17.0,32.0,38.0,2.0,4.0,31.0,11.0,13.0,6.0,28.0,8.0,4.0,0.519,1.159,1.2409999999999999,1.0,0.0,1.0,57.096000000000004,40.0,41.323,4.0,0.434,0.376,0.376,2.977,3.076,3.002,0
2019020876,STL,2019,STL,STL,ANA,AWAY,2020-03-11,Team Level,all,0.6268,0.5714,0.625,1200.0,7.172000000000001,0.65,0.495,1.7480000000000002,0.284,3.8560000000000003,2.968,0.64,0.6779999999999999,0.6679999999999999,8.0,2.0,2.0,12.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,7.0,9.0,0.0,0.0,2.0,9.0,2.0,5.0,8.0,2.0,0.0,0.33899999999999997,0.31,0.0,0.0,1.0,0.0,12.213,10.0,10.173,3.0,0.10300000000000001,0.0,0.0,0.753,0.785,0.774,3.9330000000000003,0.387,0.27699999999999997,1.21,0.17800000000000002,2.318,1.629,0.37799999999999995,0.375,0.36700000000000005,3.0,3.0,3.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,7.0,5.0,3.0,5.0,4.0,2.0,0.0,0.16,0.226,0.0,0.0,1.0,0.0,8.898,6.0,5.962000000000001,3.0,0.057999999999999996,0.141,0.141,0.303,0.29600000000000004,0.295,0
2019020005,FLA,2019,FLA,FLA,T.B,AWAY,2019-10-03,Team Level,all,0.3468,0.5455,0.5625,3600.0,32.332,1.834,2.1069999999999998,7.9879999999999995,1.03,18.218,13.824000000000002,1.8259999999999998,1.861,1.8530000000000002,37.0,8.0,15.0,60.0,2.0,0.0,0.0,6.0,2.0,14.0,21.0,35.0,43.0,3.0,6.0,23.0,14.0,6.0,8.0,37.0,7.0,1.0,0.823,0.8,0.21,0.0,2.0,0.0,59.538000000000004,45.0,44.367,5.0,0.446,0.0,0.0,2.28,2.312,2.299,24.886999999999997,3.4539999999999997,1.72,6.042999999999999,0.965,13.65,9.169,3.2239999999999998,3.445,3.215,30.0,5.0,15.0,50.0,5.0,2.0,1.0,6.0,0.0,10.0,12.0,25.0,30.0,4.0,8.0,36.0,17.0,7.0,6.0,23.0,7.0,5.0,0.774,0.9540000000000001,1.726,1.0,1.0,3.0,50.966,35.0,35.746,3.0,0.39299999999999996,0.5770000000000001,0.5770000000000001,3.27,3.26,3.1289999999999996,0
2019020021,FLA,2019,FLA,FLA,T.B,HOME,2019-10-05,Team Level,all,0.3584,0.4479,0.4935,3600.0,26.478,2.93,1.8130000000000002,6.197,0.927,14.984000000000002,11.15,2.877,2.9210000000000003,2.8680000000000003,28.0,10.0,5.0,43.0,4.0,2.0,0.0,7.0,2.0,10.0,13.0,24.0,34.0,2.0,4.0,26.0,26.0,8.0,10.0,26.0,10.0,2.0,0.7509999999999999,1.136,1.042,1.0,3.0,0.0,43.922,38.0,38.452,6.0,0.402,0.3,0.3,3.032,3.022,2.9810000000000003,29.665,5.245,2.166,7.011,0.99,14.002,9.586,4.584,5.275,4.617,35.0,4.0,14.0,53.0,3.0,9.0,1.0,5.0,1.0,12.0,9.0,32.0,36.0,3.0,6.0,32.0,24.0,9.0,6.0,21.0,6.0,12.0,0.623,0.764,3.858,1.0,1.0,1.0,52.512,39.0,38.823,2.0,0.51,2.6510000000000002,2.6510000000000002,3.1039999999999996,3.1180000000000003,2.87,0
2019020036,FLA,2019,FLA,FLA,CAR,HOME,2019-10-08,Team Level,all,0.5008,0.6231,0.5895,3600.0,40.638000000000005,4.5,3.2739999999999996,8.472000000000001,1.439,23.04,15.275,4.354,4.215,4.079,50.0,6.0,25.0,81.0,3.0,3.0,2.0,10.0,3.0,20.0,17.0,47.0,53.0,5.0,10.0,36.0,15.0,11.0,14.0,35.0,17.0,4.0,1.3559999999999999,2.042,1.102,0.0,1.0,2.0,74.30199999999999,56.0,51.727,4.0,0.7390000000000001,0.7170000000000001,0.7170000000000001,4.522,4.2330000000000005,4.183,29.553,4.485,2.084,6.651,1.25,13.857000000000001,10.673,4.261,4.678999999999999,4.445,35.0,4.0,10.0,49.0,6.0,6.0,4.0,3.0,2.0,8.0,14.0,29.0,33.0,8.0,16.0,30.0,16.0,3.0,7.0,27.0,7.0,5.0,0.691,0.8079999999999999,2.986,0.0,1.0,5.0,53.613,39.0,41.652,6.0,0.495,2.296,2.296,2.685,2.812,2.7889999999999997,0
2019020058,FLA,2019,FLA,FLA,BUF,AWAY,2019-10-11,Team Level,all,0.6388,0.5246,0.551,3900.0,40.227,4.458,2.6889999999999996,8.629,1.213,21.788,15.222999999999999,3.984,4.575,4.093,43.0,11.0,10.0,64.0,2.0,5.0,0.0,10.0,2.0,25.0,10.0,41.0,52.0,4.0,8.0,28.0,13.0,2.0,9.0,36.0,10.0,8.0,0.982,1.046,2.43,1.0,1.0,0.0,64.475,54.0,54.318999999999996,7.0,0.618,1.504,1.504,3.572,3.6439999999999997,3.3810000000000002,31.691999999999997,2.521,2.199,6.485,0.9840000000000001,18.234,13.575999999999999,2.46,2.455,2.395,32.0,12.0,14.0,58.0,2.0,0.0,0.0,10.0,1.0,14.0,17.0,30.0,42.0,2.0,4.0,35.0,14.0,6.0,11.0,33.0,10.0,1.0,1.156,1.155,0.21,1.0,1.0,0.0,57.292,44.0,43.571000000000005,3.0,0.474,0.0,0.0,2.995,2.917,2.844,0
2019020067,FLA,2019,FLA,FLA,NYI,AWAY,2019-10-12,Team Level,all,0.5161,0.5424,0.5366,3900.0,32.527,1.953,1.993,7.506,0.968,17.671,13.91,1.8980000000000001,2.065,2.0069999999999997,37.0,7.0,20.0,64.0,2.0,1.0,0.0,9.0,1.0,12.0,19.0,35.0,42.0,2.0,7.0,32.0,28.0,3.0,20.0,36.0,6.0,2.0,0.708,0.73,0.514,2.0,0.0,0.0,65.845,44.0,45.369,11.0,0.41600000000000004,0.252,0.252,2.117,2.2359999999999998,2.197,26.851999999999997,1.831,1.607,5.997000000000001,0.9079999999999999,15.030999999999999,12.626,1.831,1.76,1.7590000000000001,28.0,10.0,16.0,54.0,2.0,0.0,0.0,4.0,3.0,9.0,20.0,26.0,36.0,3.0,9.0,28.0,24.0,10.0,20.0,31.0,6.0,1.0,0.9640000000000001,0.643,0.22399999999999998,2.0,0.0,0.0,52.385,38.0,37.043,10.0,0.33799999999999997,0.0,0.0,2.169,2.086,2.085,0
2019020080,FLA,2019,FLA,FLA,N.J,AWAY,2019-10-14,Team Level,all,0.5831,0.6082,0.6267,3600.0,34.606,3.168,2.0380000000000003,7.895,1.127,18.396,14.376,3.0669999999999997,3.287,3.185,34.0,13.0,12.0,59.0,6.0,5.0,1.0,10.0,0.0,12.0,14.0,28.0,41.0,2.0,4.0,25.0,30.0,5.0,5.0,38.0,7.0,2.0,1.208,0.815,1.1440000000000001,3.0,2.0,1.0,60.115,47.0,48.196999999999996,1.0,0.43,1.162,1.162,2.436,2.5639999999999996,2.532,20.682,2.265,1.445,4.476,0.6990000000000001,11.044,8.071,2.1790000000000003,2.24,2.154,21.0,7.0,10.0,38.0,4.0,2.0,0.0,4.0,0.0,8.0,10.0,17.0,24.0,4.0,10.0,27.0,25.0,5.0,5.0,16.0,8.0,4.0,0.488,0.904,0.873,2.0,2.0,0.0,38.275999999999996,28.0,28.019000000000002,2.0,0.316,0.442,0.442,2.1390000000000002,2.121,2.0709999999999997,0
2019020107,FLA,2019,FLA,FLA,COL,HOME,2019-10-18,Team Level,all,0.5647,0.5041,0.4851,3783.0,35.173,3.852,2.435,7.477,1.207,19.166,14.863,3.7439999999999998,3.778,3.673,44.0,5.0,13.0,62.0,4.0,3.0,0.0,6.0,2.0,15.0,19.0,40.0,45.0,2.0,6.0,27.0,17.0,11.0,18.0,28.0,17.0,4.0,1.003,1.954,0.895,2.0,1.0,1.0,62.272,49.0,49.146,7.0,0.526,0.45799999999999996,0.45799999999999996,3.92,3.847,3.763,37.400999999999996,2.969,2.647,7.797999999999999,1.23,20.289,17.067,2.885,2.986,2.903,41.0,11.0,9.0,61.0,5.0,4.0,2.0,8.0,2.0,17.0,16.0,36.0,47.0,4.0,8.0,29.0,19.0,17.0,10.0,38.0,11.0,3.0,1.0270000000000001,1.2590000000000001,0.6829999999999999,3.0,1.0,1.0,60.071000000000005,52.0,51.456,2.0,0.584,0.664,0.664,2.89,2.9010000000000002,2.818,0
2019020121,FLA,2019,FLA,FLA,NSH,AWAY,2019-10-19,Team Level,all,0.5046,0.4286,0.4651,3900.0,27.096,1.804,1.8719999999999999,6.4079999999999995,0.925,16.99,12.001,1.7730000000000001,1.903,1.868,30.0,10.0,11.0,51.0,2.0,1.0,1.0,9.0,2.0,13.0,13.0,28.0,38.0,4.0,8.0,23.0,9.0,9.0,7.0,35.0,4.0,1.0,0.94,0.409,0.455,1.0,0.0,1.0,54.141000000000005,40.0,42.492,3.0,0.401,0.06,0.06,2.145,2.259,2.231,31.243000000000002,1.771,2.055,7.651,1.073,19.589000000000002,13.862,1.734,1.685,1.65,27.0,19.0,22.0,68.0,2.0,3.0,0.0,7.0,0.0,21.0,13.0,25.0,44.0,2.0,4.0,31.0,14.0,5.0,8.0,42.0,2.0,2.0,1.06,0.223,0.488,2.0,0.0,0.0,64.837,46.0,43.823,3.0,0.425,0.284,0.284,1.912,1.828,1.806,0
2019020135,FLA,2019,FLA,FLA,PIT,HOME,2019-10-22,Team Level,all,0.6147,0.4831,0.4928,3600.0,23.273000000000003,2.517,1.6269999999999998,5.84,0.8590000000000001,13.640999999999998,9.516,2.4930000000000003,2.471,2.448,22.0,12.0,9.0,43.0,4.0,2.0,0.0,4.0,0.0,10.0,14.0,18.0,30.0,1.0,2.0,18.0,31.0,8.0,22.0,24.0,7.0,3.0,0.804,0.857,0.856,1.0,2.0,1.0,42.79600000000001,34.0,34.205,10.0,0.332,0.106,0.106,2.7439999999999998,2.6910000000000003,2.67,25.128,1.578,1.551,5.361000000000001,0.794,13.795,11.921,1.575,1.619,1.6159999999999999,25.0,10.0,11.0,46.0,2.0,1.0,0.0,3.0,0.0,11.0,18.0,23.0,33.0,1.0,2.0,24.0,12.0,11.0,9.0,29.0,6.0,0.0,0.8640000000000001,0.7140000000000001,0.0,1.0,1.0,0.0,46.201,35.0,34.989000000000004,8.0,0.32299999999999995,0.19699999999999998,0.19699999999999998,1.704,1.7519999999999998,1.751,0
2019020153,FLA,2019,FLA,FLA,CGY,AWAY,2019-10-24,Team Level,all,0.4236,0.4375,0.4789,3900.0,25.694000000000003,2.454,1.8,5.757000000000001,0.76,13.015,10.215,2.404,2.535,2.484,23.0,11.0,8.0,42.0,5.0,2.0,0.0,7.0,1.0,9.0,10.0,18.0,29.0,4.0,11.0,20.0,14.0,11.0,10.0,22.0,10.0,2.0,0.6920000000000001,1.181,0.581,3.0,1.0,1.0,42.482,34.0,34.225,6.0,0.401,0.489,0.489,2.366,2.434,2.4090000000000003,27.679000000000002,3.339,2.119,5.247000000000001,0.8109999999999999,14.593,10.890999999999998,3.322,3.2889999999999997,3.273,24.0,13.0,17.0,54.0,5.0,0.0,0.0,4.0,1.0,11.0,16.0,19.0,32.0,3.0,9.0,38.0,16.0,12.0,15.0,22.0,11.0,4.0,0.894,1.4409999999999998,1.004,1.0,4.0,0.0,53.948,37.0,37.224000000000004,8.0,0.474,0.0,0.0,3.813,3.7569999999999997,3.738,0
2019020170,FLA,2019,FLA,FLA,EDM,AWAY,2019-10-27,Team Level,all,0.4359,0.4505,0.4568,3600.0,26.357,2.384,1.77,6.216,0.8590000000000001,14.675999999999998,11.095999999999998,2.35,2.611,2.572,29.0,8.0,13.0,50.0,6.0,2.0,1.0,3.0,0.0,10.0,16.0,23.0,31.0,3.0,6.0,29.0,11.0,7.0,12.0,30.0,5.0,2.0,0.867,0.722,0.795,2.0,2.0,2.0,56.316,37.0,40.9,7.0,0.365,0.389,0.389,2.36,2.568,2.557,30.97,3.085,2.231,7.0,0.968,18.805,11.912,3.049,2.897,2.863,26.0,18.0,17.0,61.0,2.0,2.0,1.0,9.0,0.0,17.0,14.0,24.0,42.0,1.0,2.0,25.0,22.0,9.0,13.0,32.0,9.0,3.0,1.155,1.093,0.8370000000000001,0.0,2.0,0.0,56.372,44.0,41.191,10.0,0.49,0.479,0.479,3.096,2.9330000000000003,2.9019999999999997,0
2019020178,FLA,2019,FLA,FLA,VAN,AWAY,2019-10-28,Team Level,all,0.3757,0.4737,0.4578,3600.0,26.267,2.053,1.8940000000000001,6.117000000000001,0.888,16.214000000000002,10.834000000000001,2.009,2.013,1.97,29.0,9.0,16.0,54.0,2.0,0.0,0.0,4.0,0.0,16.0,16.0,27.0,36.0,2.0,4.0,25.0,16.0,4.0,4.0,34.0,2.0,2.0,1.044,0.205,0.804,1.0,0.0,1.0,49.857,38.0,36.781,4.0,0.42200000000000004,0.0,0.0,2.476,2.428,2.376,32.214,3.411,2.35,6.531000000000001,1.0,18.682000000000002,13.025,3.333,3.51,3.43,36.0,9.0,15.0,60.0,7.0,2.0,1.0,7.0,1.0,13.0,15.0,29.0,38.0,2.0,4.0,29.0,17.0,13.0,5.0,31.0,11.0,3.0,1.161,1.3019999999999998,0.948,2.0,4.0,1.0,66.17399999999999,45.0,46.9,5.0,0.507,0.626,0.626,3.292,3.3819999999999997,3.3169999999999997,0
2019020191,FLA,2019,FLA,FLA,COL,AWAY,2019-10-30,Team Level,all,0.5027,0.5556,0.5393,3629.0,34.803000000000004,3.063,2.233,8.392999999999999,1.318,18.31,14.682,2.843,3.097,2.8760000000000003,38.0,10.0,12.0,60.0,4.0,6.0,0.0,7.0,3.0,7.0,21.0,34.0,44.0,4.0,11.0,30.0,15.0,8.0,4.0,41.0,3.0,4.0,1.0170000000000001,0.278,1.768,2.0,1.0,1.0,59.577,48.0,47.428000000000004,1.0,0.5,1.297,1.297,2.266,2.287,2.266,28.916,3.03,2.276,7.029,1.123,16.56,10.982999999999999,2.918,3.008,2.897,30.0,11.0,7.0,48.0,3.0,7.0,2.0,5.0,0.0,14.0,12.0,27.0,38.0,6.0,15.0,30.0,15.0,13.0,10.0,29.0,8.0,4.0,0.779,1.113,1.138,1.0,0.0,2.0,48.966,41.0,42.041000000000004,7.0,0.48200000000000004,1.399,1.399,2.112,2.086,2.059,0
2019020208,FLA,2019,FLA,FLA,DET,HOME,2019-11-02,Team Level,all,0.7323,0.5769,0.622,3600.0,37.053000000000004,3.8760000000000003,2.6719999999999997,9.274,1.412,18.973,14.792,3.398,3.935,3.451,41.0,10.0,9.0,60.0,4.0,10.0,3.0,14.0,0.0,9.0,14.0,37.0,47.0,3.0,6.0,30.0,16.0,5.0,20.0,34.0,12.0,5.0,1.1159999999999999,1.3969999999999998,1.3630000000000002,2.0,1.0,1.0,64.53,51.0,52.92100000000001,13.0,0.579,1.625,1.625,2.83,2.875,2.767,21.345,1.4169999999999998,1.355,5.118,0.753,12.829,9.527999999999999,1.393,1.395,1.371,22.0,9.0,13.0,44.0,0.0,2.0,0.0,5.0,2.0,9.0,13.0,22.0,31.0,2.0,4.0,24.0,14.0,8.0,10.0,26.0,4.0,1.0,0.569,0.5529999999999999,0.295,0.0,0.0,0.0,41.387,31.0,29.855999999999998,6.0,0.301,0.235,0.235,1.483,1.46,1.453,0
2019020238,FLA,2019,FLA,FLA,WSH,HOME,2019-11-07,Team Level,all,0.5624,0.5439,0.5281,3617.0,33.448,3.141,2.41,6.662000000000001,1.072,18.779,14.936,3.095,3.069,3.0260000000000002,36.0,11.0,15.0,62.0,4.0,1.0,0.0,7.0,0.0,19.0,16.0,32.0,43.0,4.0,8.0,30.0,7.0,15.0,15.0,34.0,12.0,1.0,1.219,1.5659999999999998,0.35600000000000004,0.0,4.0,0.0,61.652,47.0,46.847,7.0,0.524,0.35600000000000004,0.35600000000000004,3.3089999999999997,3.242,3.219,29.808000000000003,2.444,2.298,7.277,1.032,16.599,12.35,2.414,2.509,2.478,31.0,11.0,10.0,52.0,5.0,5.0,0.0,7.0,1.0,12.0,12.0,26.0,37.0,5.0,10.0,30.0,16.0,13.0,10.0,35.0,4.0,3.0,0.871,0.575,0.997,3.0,1.0,1.0,52.446999999999996,42.0,42.471000000000004,7.0,0.516,0.406,0.406,2.553,2.612,2.575,0
2019020252,FLA,2019,FLA,FLA,NYI,AWAY,2019-11-09,Team Level,all,0.5236,0.539,0.5283,3600.0,40.73,4.412,3.113,8.869,1.3969999999999998,22.833000000000002,15.378,4.169,4.426,4.183,38.0,18.0,20.0,76.0,1.0,2.0,0.0,11.0,2.0,18.0,22.0,37.0,55.0,3.0,6.0,23.0,6.0,7.0,14.0,39.0,12.0,5.0,1.093,1.444,1.875,0.0,0.0,1.0,74.92399999999999,56.0,54.725,7.0,0.696,0.7340000000000001,0.7340000000000001,4.374,4.39,4.2139999999999995,36.031,4.015,2.64,7.9110000000000005,1.242,20.157,14.035,3.77,4.003,3.758,36.0,14.0,15.0,65.0,2.0,1.0,1.0,8.0,0.0,17.0,22.0,34.0,48.0,4.0,8.0,33.0,20.0,12.0,21.0,30.0,17.0,3.0,0.8009999999999999,2.477,0.737,1.0,0.0,1.0,66.16199999999999,50.0,51.405,5.0,0.5760000000000001,0.243,0.243,4.3469999999999995,4.335,4.071000000000001,0
2019020263,FLA,2019,FLA,FLA,NYR,AWAY,2019-11-10,Team Level,all,0.4555,0.5385,0.5161,3900.0,32.346,2.285,2.128,7.646,1.176,20.242,14.523,2.247,2.367,2.326,35.0,13.0,15.0,63.0,5.0,1.0,1.0,3.0,0.0,22.0,17.0,30.0,43.0,5.0,13.0,41.0,28.0,13.0,22.0,42.0,4.0,2.0,0.961,0.424,0.9,1.0,2.0,2.0,63.652,48.0,48.479,7.0,0.47100000000000003,0.405,0.405,2.351,2.406,2.392,32.569,2.7319999999999998,2.124,7.0889999999999995,1.054,17.533,14.468,2.7060000000000004,2.685,2.659,34.0,11.0,9.0,54.0,5.0,2.0,0.0,9.0,1.0,10.0,18.0,29.0,40.0,4.0,11.0,13.0,25.0,11.0,15.0,34.0,9.0,2.0,1.143,1.139,0.45,3.0,2.0,0.0,54.012,45.0,45.263999999999996,6.0,0.46299999999999997,0.45,0.45,2.745,2.701,2.675,0
2019020272,FLA,2019,FLA,FLA,BOS,AWAY,2019-11-12,Team Level,all,0.5243,0.3964,0.4176,3900.0,28.884,3.673,1.784,6.102,0.873,13.585999999999999,11.982000000000001,3.4339999999999997,3.698,3.458,29.0,9.0,6.0,44.0,4.0,3.0,1.0,3.0,1.0,12.0,15.0,25.0,34.0,4.0,8.0,27.0,27.0,9.0,10.0,28.0,5.0,5.0,0.5329999999999999,0.695,2.4459999999999997,1.0,0.0,3.0,43.992,38.0,37.969,7.0,0.45,1.0659999999999998,1.0659999999999998,3.057,3.074,2.986,38.365,3.332,2.53,8.568,1.3969999999999998,21.381,15.792,3.18,3.299,3.147,38.0,15.0,14.0,67.0,4.0,3.0,1.0,7.0,1.0,17.0,21.0,34.0,49.0,6.0,12.0,24.0,20.0,12.0,11.0,43.0,8.0,2.0,1.597,1.0170000000000001,0.718,3.0,1.0,0.0,67.188,53.0,52.928000000000004,3.0,0.5660000000000001,0.894,0.894,3.0039999999999996,2.957,2.86,0
2019020288,FLA,2019,FLA,FLA,WPG,HOME,2019-11-14,Team Level,all,0.54,0.5327,0.5122,3600.0,29.568,2.9560000000000004,2.094,6.5,1.023,17.403,12.025,2.818,2.847,2.7119999999999997,36.0,6.0,15.0,57.0,3.0,2.0,1.0,9.0,1.0,12.0,15.0,33.0,39.0,0.0,0.0,32.0,16.0,16.0,16.0,31.0,7.0,4.0,1.091,0.74,1.124,1.0,0.0,2.0,54.428999999999995,42.0,40.475,8.0,0.46399999999999997,0.618,0.618,2.801,2.675,2.588,27.561999999999998,2.5180000000000002,1.798,6.688,0.9890000000000001,16.265,11.742,2.439,2.698,2.615,30.0,10.0,10.0,50.0,4.0,6.0,1.0,8.0,1.0,10.0,11.0,26.0,36.0,3.0,6.0,23.0,18.0,11.0,12.0,33.0,5.0,2.0,1.276,0.644,0.598,3.0,0.0,1.0,52.928999999999995,40.0,42.45399999999999,5.0,0.37,0.956,0.956,1.932,2.065,2.015,0
2019020306,FLA,2019,FLA,FLA,NYR,HOME,2019-11-16,Team Level,all,0.4671,0.5229,0.5062,3600.0,30.289,2.85,1.817,6.77,0.965,15.475,13.123,2.685,2.7880000000000003,2.6310000000000002,30.0,11.0,16.0,57.0,4.0,4.0,0.0,7.0,0.0,12.0,14.0,26.0,37.0,2.0,4.0,32.0,15.0,9.0,11.0,26.0,13.0,2.0,0.8190000000000001,1.495,0.536,3.0,1.0,0.0,56.658,41.0,41.088,5.0,0.387,0.86,0.86,2.376,2.335,2.273,27.458000000000002,3.2510000000000003,1.936,6.417000000000001,1.036,16.525,10.835999999999999,3.111,3.324,3.18,33.0,7.0,12.0,52.0,3.0,4.0,0.0,10.0,1.0,11.0,11.0,30.0,37.0,4.0,8.0,30.0,18.0,10.0,9.0,30.0,6.0,4.0,1.041,0.677,1.5319999999999998,2.0,1.0,0.0,52.681000000000004,40.0,40.486,4.0,0.449,0.73,0.73,2.969,3.0180000000000002,2.94,0
2019020319,FLA,2019,FLA,FLA,PHI,HOME,2019-11-19,Team Level,all,0.6433,0.4545,0.4368,3600.0,27.015,3.69,1.85,5.946000000000001,1.003,14.958,10.552,3.536,3.676,3.522,26.0,12.0,17.0,55.0,5.0,3.0,1.0,3.0,1.0,8.0,18.0,21.0,33.0,3.0,6.0,25.0,15.0,12.0,11.0,25.0,9.0,4.0,0.7859999999999999,1.395,1.508,3.0,0.0,2.0,56.993,38.0,38.830999999999996,3.0,0.389,0.757,0.757,3.322,3.3139999999999996,3.2569999999999997,34.025,2.046,2.173,8.265,1.335,19.430999999999997,15.75,2.01,2.062,2.025,37.0,12.0,17.0,66.0,2.0,2.0,0.0,9.0,4.0,13.0,19.0,35.0,47.0,3.0,8.0,23.0,15.0,7.0,12.0,41.0,8.0,0.0,1.165,0.882,0.0,2.0,0.0,0.0,64.30199999999999,49.0,48.343999999999994,2.0,0.467,0.065,0.065,2.449,2.4659999999999997,2.423,0
2019020334,FLA,2019,FLA,FLA,ANA,HOME,2019-11-21,Team Level,all,0.3722,0.4783,0.4878,3622.0,28.95,2.313,1.962,6.496,0.8959999999999999,16.215999999999998,12.118,2.253,2.167,2.11,28.0,12.0,15.0,55.0,5.0,3.0,1.0,12.0,0.0,10.0,10.0,23.0,35.0,1.0,2.0,34.0,17.0,15.0,17.0,31.0,8.0,1.0,0.9390000000000001,1.0290000000000001,0.345,3.0,1.0,1.0,50.663999999999994,40.0,37.053000000000004,11.0,0.41,0.5529999999999999,0.5529999999999999,2.17,2.024,2.004,29.958000000000002,3.9010000000000002,2.136,7.236000000000001,1.135,16.129,11.462,3.534,4.275,3.8569999999999998,32.0,10.0,18.0,60.0,4.0,6.0,1.0,9.0,1.0,9.0,13.0,28.0,38.0,1.0,2.0,30.0,22.0,14.0,11.0,27.0,10.0,5.0,0.794,1.419,1.6880000000000002,2.0,1.0,1.0,65.997,42.0,45.926,6.0,0.46,1.496,1.496,2.866,3.095,2.906,0
2019020355,FLA,2019,FLA,FLA,CAR,AWAY,2019-11-23,Team Level,all,0.3155,0.3729,0.4066,3600.0,25.708000000000002,1.89,1.618,6.4879999999999995,0.95,14.844000000000001,11.21,1.704,1.9469999999999998,1.76,23.0,14.0,7.0,44.0,2.0,1.0,0.0,4.0,1.0,10.0,19.0,21.0,35.0,1.0,2.0,29.0,22.0,5.0,11.0,28.0,7.0,2.0,0.596,0.7759999999999999,0.518,1.0,1.0,0.0,44.739,37.0,37.544000000000004,7.0,0.375,0.27899999999999997,0.27899999999999997,1.985,2.039,1.838,37.249,4.1,2.3680000000000003,8.167,1.271,21.179000000000002,16.915,3.923,4.043,3.866,34.0,20.0,20.0,74.0,4.0,4.0,0.0,5.0,1.0,18.0,22.0,30.0,50.0,2.0,4.0,21.0,21.0,13.0,8.0,38.0,13.0,3.0,1.2009999999999998,1.605,1.295,2.0,1.0,1.0,72.952,54.0,53.492,4.0,0.511,0.643,0.643,3.968,3.904,3.775,0
